"ruleset","attackerId","attacker","targetId","target","mode","condition","expectedHits","expectedDamage","destroyProbability","statusProbability","pdfExpectedDamage","pdfDestroyProbability"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","gobelins-bande-du-chef","Bande du chef","melee","Profil sans bonus","2.00000000","2.00000000","0.00000000","0.00000000","2.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","gobelins-le-danzereu","Le Danzereu","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","gobelins-blop-le-meuteur","Blop, le Meuteur","melee","Profil sans bonus","2.50000000","2.50000000","0.57870370","0.00000000","2.50000000","0.57870370"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-lanciers-sephosiens","Lanciers Sephosiens","melee","Profil sans bonus","1.50000000","1.50000000","0.12500000","0.00000000","1.50000000","0.12500000"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-epeistes-sephosiens","Epéistes Sephosiens","melee","Profil sans bonus","2.00000000","2.00000000","0.29629630","0.00000000","2.00000000","0.29629630"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","melee","Profil sans bonus","2.50000000","1.92129630","0.92592593","0.00000000","1.99770662","0.99772805"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","melee","Profil sans bonus","2.00000000","1.70370370","0.74074074","0.00000000","1.70370370","0.74074074"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-balistes-sephosiennes","Balistes Sephosiennes","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","melee","Profil sans bonus","2.00000000","1.70370370","0.74074074","0.00000000","1.70370370","0.74074074"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-marechal-vallardi","Maréchal Vallardi","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-epeistes-sephosiens","Epéistes Sephosiens","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","melee","Profil sans bonus","1.50000000","1.50000000","0.12500000","0.00000000","1.50000000","0.12500000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-troupe-de-gobelins","Bande de Gobelins","ranged","Profil sans bonus","1.66666667","1.66666667","0.69444444","0.00000000","1.66666667","0.69444444"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-archers-gobelins","Archers Gobelins","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-shaman-gobelin","Shamans Gobelins","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","ranged","Profil sans bonus","1.66666667","1.66666667","0.69444444","0.00000000","1.66666667","0.69444444"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-katapult-a-gobs","Katapult à gobs","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-meneurs-de-troll","Trolls","ranged","Profil sans bonus","0.33333333","0.33333333","0.02777778","0.00000000","0.33333333","0.02777778"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-bande-du-chef","Bande du chef","ranged","Profil sans bonus","1.33333333","1.33333333","0.00000000","0.00000000","1.33333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-le-danzereu","Le Danzereu","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","gobelins-blop-le-meuteur","Blop, le Meuteur","ranged","Profil sans bonus","1.66666667","1.66666667","0.00000000","0.00000000","1.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-lanciers-sephosiens","Lanciers Sephosiens","ranged","Profil sans bonus","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-epeistes-sephosiens","Epéistes Sephosiens","ranged","Profil sans bonus","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","ranged","Profil sans bonus","1.33333333","1.33333333","0.44444444","0.00000000","1.33333333","0.44444444"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","ranged","Profil sans bonus","1.33333333","1.33333333","0.44444444","0.00000000","1.33333333","0.44444444"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-balistes-sephosiennes","Balistes Sephosiennes","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","ranged","Profil sans bonus","1.33333333","1.33333333","0.44444444","0.00000000","1.33333333","0.44444444"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-marechal-vallardi","Maréchal Vallardi","ranged","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","ranged","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-troupe-de-gobelins","Bande de Gobelins","melee","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-archers-gobelins","Archers Gobelins","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-shaman-gobelin","Shamans Gobelins","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","melee","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-katapult-a-gobs","Katapult à gobs","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-meneurs-de-troll","Trolls","melee","Profil sans bonus","0.33333333","0.33333333","0.00000000","0.00000000","0.33333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-bande-du-chef","Bande du chef","melee","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-le-danzereu","Le Danzereu","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","gobelins-blop-le-meuteur","Blop, le Meuteur","melee","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-lanciers-sephosiens","Lanciers Sephosiens","melee","Profil sans bonus","0.50000000","0.50000000","0.00000000","0.00000000","0.50000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-epeistes-sephosiens","Epéistes Sephosiens","melee","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","melee","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","melee","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-balistes-sephosiennes","Balistes Sephosiennes","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","melee","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-marechal-vallardi","Maréchal Vallardi","melee","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","melee","Profil sans bonus","0.50000000","0.50000000","0.00000000","0.00000000","0.50000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-troupe-de-gobelins","Bande de Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-archers-gobelins","Archers Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-shaman-gobelin","Shamans Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-katapult-a-gobs","Katapult à gobs","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-meneurs-de-troll","Trolls","ranged","Profil sans bonus","0.16666667","0.16666667","0.00000000","0.00000000","0.16666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-bande-du-chef","Bande du chef","ranged","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-le-danzereu","Le Danzereu","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","gobelins-blop-le-meuteur","Blop, le Meuteur","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-lanciers-sephosiens","Lanciers Sephosiens","ranged","Profil sans bonus","0.50000000","0.50000000","0.00000000","0.00000000","0.50000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-epeistes-sephosiens","Epéistes Sephosiens","ranged","Profil sans bonus","0.50000000","0.50000000","0.00000000","0.00000000","0.50000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","ranged","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","ranged","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-balistes-sephosiennes","Balistes Sephosiennes","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","ranged","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-marechal-vallardi","Maréchal Vallardi","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.83333333","0.83333333"
"adrien-01-sans-relances-tableau","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","ranged","Profil sans bonus","0.33333333","0.33333333","0.00000000","0.00000000","0.33333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-troupe-de-gobelins","Bande de Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-archers-gobelins","Archers Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-shaman-gobelin","Shamans Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-katapult-a-gobs","Katapult à gobs","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-meneurs-de-troll","Trolls","ranged","Profil sans bonus","0.66666667","0.66666667","0.00000000","0.00000000","0.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-bande-du-chef","Bande du chef","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-le-danzereu","Le Danzereu","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","gobelins-blop-le-meuteur","Blop, le Meuteur","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-lanciers-sephosiens","Lanciers Sephosiens","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-epeistes-sephosiens","Epéistes Sephosiens","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-balistes-sephosiennes","Balistes Sephosiennes","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.97222222","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-marechal-vallardi","Maréchal Vallardi","ranged","Profil sans bonus","0.83333333","0.83333333","0.83333333","0.00000000","0.97222222","0.97222222"
"adrien-01-sans-relances-tableau","sephosi-balistes-sephosiennes","Balistes Sephosiennes","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","ranged","Profil sans bonus","0.83333333","0.83333333","0.00000000","0.00000000","0.83333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-troupe-de-gobelins","Bande de Gobelins","melee","Profil sans bonus","1.66666667","1.66666667","0.69444444","0.00000000","1.66666667","0.69444444"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-archers-gobelins","Archers Gobelins","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-shaman-gobelin","Shamans Gobelins","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","melee","Profil sans bonus","1.66666667","1.66666667","0.69444444","0.00000000","1.66666667","0.69444444"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-katapult-a-gobs","Katapult à gobs","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-meneurs-de-troll","Trolls","melee","Profil sans bonus","0.66666667","0.66666667","0.11111111","0.00000000","0.66666667","0.11111111"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-bande-du-chef","Bande du chef","melee","Profil sans bonus","1.33333333","1.33333333","0.00000000","0.00000000","1.33333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-le-danzereu","Le Danzereu","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","gobelins-blop-le-meuteur","Blop, le Meuteur","melee","Profil sans bonus","1.66666667","1.66666667","0.00000000","0.00000000","1.66666667","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-lanciers-sephosiens","Lanciers Sephosiens","melee","Profil sans bonus","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-epeistes-sephosiens","Epéistes Sephosiens","melee","Profil sans bonus","1.33333333","1.33333333","0.00000000","0.00000000","1.33333333","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","melee","Profil sans bonus","1.66666667","1.66666667","0.69444444","0.00000000","1.94444444","0.94521605"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","melee","Profil sans bonus","1.33333333","1.33333333","0.44444444","0.00000000","1.33333333","0.44444444"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
